color,Duration,full_name,is_productive,is_work,status,timestamp_date,timestampEnd,timestampStart
#39A7FF,69,Ivan Basso,true,true,After Call Work,2023-11-22 00:00:00,2023-11-22 10:43:00,2023-11-22 10:42:00
#39A7FF,69,Ivan Basso,true,true,Mail,2023-11-25 00:00:00,2023-11-25 09:02:00,2023-11-25 09:01:00
#39A7FF,69,Ivan Basso,true,true,On a Call,2023-11-29 00:00:00,2023-11-29 10:55:00,2023-11-29 10:54:00
#39A7FF,69,Jens Voigt,true,true,After Call Work,2023-11-23 00:00:00,2023-11-23 12:08:00,2023-11-23 12:07:00
#39A7FF,69,Jens Voigt,true,true,On a Call,2023-11-24 00:00:00,2023-11-24 09:07:00,2023-11-24 09:06:00
#39A7FF,69,Jens Voigt,true,true,On a Call,2023-11-24 00:00:00,2023-11-24 09:36:00,2023-11-24 09:35:00
#39A7FF,70,Jens Voigt,true,true,After Call Work,2023-11-22 00:00:00,2023-11-22 15:14:00,2023-11-22 15:13:00
#39A7FF,70,Oscar Freire,false,false,Talk&Help Task,2023-11-30 00:00:00,2023-11-30 15:46:00,2023-11-30 15:45:00
#39A7FF,71,Ivan Basso,true,true,Mail,2023-11-24 00:00:00,2023-11-24 10:02:00,2023-11-24 10:01:00
#39A7FF,71,Jens Voigt,false,false,Talk&Help Task,2023-11-22 00:00:00,2023-11-22 14:31:00,2023-11-22 14:30:00
#39A7FF,71,Jens Voigt,true,true,On a Call,2023-11-22 00:00:00,2023-11-22 15:03:00,2023-11-22 15:02:00
#39A7FF,71,Jens Voigt,true,true,On a Call,2023-11-27 00:00:00,2023-11-27 09:46:00,2023-11-27 09:45:00
#39A7FF,71,Oscar Freire,false,false,Mail,2023-11-30 00:00:00,2023-11-30 15:01:00,2023-11-30 15:00:00
#39A7FF,71,Oscar Freire,true,true,After Call Work,2023-11-27 00:00:00,2023-11-27 18:06:00,2023-11-27 18:05:00
#39A7FF,71,Oscar Freire,true,true,On a Call,2023-11-30 00:00:00,2023-11-30 18:45:00,2023-11-30 18:43:00
#39A7FF,72,Ivan Basso,true,true,After Call Work,2023-11-22 00:00:00,2023-11-22 09:14:00,2023-11-22 09:13:00
#39A7FF,72,Jens Voigt,true,true,After Call Work,2023-11-28 00:00:00,2023-11-28 13:12:00,2023-11-28 13:11:00
#39A7FF,72,Jens Voigt,true,true,On a Call,2023-11-22 00:00:00,2023-11-22 12:01:00,2023-11-22 12:00:00
#39A7FF,72,Jens Voigt,true,true,On a Call,2023-11-30 00:00:00,2023-11-30 13:31:00,2023-11-30 13:30:00
#39A7FF,72,Oscar Freire,false,false,Mail,2023-11-25 00:00:00,2023-11-25 14:31:00,2023-11-25 14:30:00
#39A7FF,73,Ivan Basso,true,true,On a Call,2023-11-24 00:00:00,2023-11-24 14:44:00,2023-11-24 14:42:00
#39A7FF,73,Ivan Basso,true,true,On a Call,2023-11-25 00:00:00,2023-11-25 14:40:00,2023-11-25 14:39:00
#39A7FF,73,Jens Voigt,true,true,On a Call,2023-11-30 00:00:00,2023-11-30 09:30:00,2023-11-30 09:28:00
#39A7FF,73,Oscar Freire,true,true,On a Call,2023-11-24 00:00:00,2023-11-24 14:46:00,2023-11-24 14:45:00
#39A7FF,73,Oscar Freire,true,true,On a Call,2023-11-25 00:00:00,2023-11-25 14:46:00,2023-11-25 14:45:00
#39A7FF,74,Jens Voigt,true,true,After Call Work,2023-11-23 00:00:00,2023-11-23 11:59:00,2023-11-23 11:58:00
#39A7FF,75,Ivan Basso,true,true,After Call Work,2023-11-29 00:00:00,2023-11-29 12:14:00,2023-11-29 12:13:00
#39A7FF,75,Ivan Basso,true,true,After Call Work,2023-11-30 00:00:00,2023-11-30 09:57:00,2023-11-30 09:56:00
#39A7FF,75,Jens Voigt,false,false,Talk&Help Task,2023-11-22 00:00:00,2023-11-22 14:12:00,2023-11-22 14:11:00
#39A7FF,75,Jens Voigt,true,true,After Call Work,2023-11-24 00:00:00,2023-11-24 13:01:00,2023-11-24 13:00:00
#39A7FF,75,Jens Voigt,true,true,On a Call,2023-11-29 00:00:00,2023-11-29 11:45:00,2023-11-29 11:43:00
#39A7FF,76,Ivan Basso,true,true,After Call Work,2023-11-22 00:00:00,2023-11-22 12:39:00,2023-11-22 12:37:00
#39A7FF,76,Ivan Basso,true,true,On a Call,2023-11-22 00:00:00,2023-11-22 10:06:00,2023-11-22 10:05:00
#39A7FF,76,Ivan Basso,true,true,On a Call,2023-11-22 00:00:00,2023-11-22 15:52:00,2023-11-22 15:51:00
#39A7FF,76,Jens Voigt,false,false,Talk&Help Task,2023-11-22 00:00:00,2023-11-22 13:39:00,2023-11-22 13:37:00
#39A7FF,76,Jens Voigt,true,true,On a Call,2023-11-22 00:00:00,2023-11-22 11:01:00,2023-11-22 11:00:00
#39A7FF,76,Jens Voigt,true,true,On a Call,2023-11-22 00:00:00,2023-11-22 14:48:00,2023-11-22 14:47:00
#39A7FF,76,Oscar Freire,false,false,Mail,2023-11-27 00:00:00,2023-11-27 12:54:00,2023-11-27 12:53:00
#39A7FF,78,Ivan Basso,true,true,After Call Work,2023-11-24 00:00:00,2023-11-24 16:09:00,2023-11-24 16:08:00
#39A7FF,78,Ivan Basso,true,true,After Call Work,2023-11-27 00:00:00,2023-11-27 16:43:00,2023-11-27 16:42:00
#39A7FF,78,Ivan Basso,true,true,On a Call,2023-11-25 00:00:00,2023-11-25 14:06:00,2023-11-25 14:05:00
#39A7FF,78,Jens Voigt,true,true,On a Call,2023-11-27 00:00:00,2023-11-27 11:15:00,2023-11-27 11:13:00
#39A7FF,79,Ivan Basso,true,true,After Call Work,2023-11-30 00:00:00,2023-11-30 12:21:00,2023-11-30 12:20:00
#39A7FF,79,Ivan Basso,true,true,Mail,2023-11-22 00:00:00,2023-11-22 10:28:00,2023-11-22 10:27:00
#39A7FF,79,Ivan Basso,true,true,Mail,2023-11-29 00:00:00,2023-11-29 15:19:00,2023-11-29 15:18:00
#39A7FF,79,Ivan Basso,true,true,Mail,2023-11-30 00:00:00,2023-11-30 09:12:00,2023-11-30 09:11:00
#39A7FF,79,Ivan Basso,true,true,Mail,2023-11-30 00:00:00,2023-11-30 12:23:00,2023-11-30 12:21:00
#39A7FF,79,Ivan Basso,true,true,On a Call,2023-11-24 00:00:00,2023-11-24 09:22:00,2023-11-24 09:21:00
#39A7FF,79,Jens Voigt,true,true,After Call Work,2023-11-24 00:00:00,2023-11-24 12:16:00,2023-11-24 12:15:00
#39A7FF,79,Oscar Freire,true,true,On a Call,2023-11-24 00:00:00,2023-11-24 18:01:00,2023-11-24 18:00:00
#39A7FF,80,Ivan Basso,true,true,Mail,2023-11-24 00:00:00,2023-11-24 09:48:00,2023-11-24 09:47:00
#39A7FF,80,Ivan Basso,true,true,Mail,2023-11-30 00:00:00,2023-11-30 11:51:00,2023-11-30 11:50:00
#39A7FF,80,Jens Voigt,true,true,After Call Work,2023-11-22 00:00:00,2023-11-22 13:37:00,2023-11-22 13:36:00
#39A7FF,80,Oscar Freire,true,true,On a Call,2023-11-23 00:00:00,2023-11-23 14:01:00,2023-11-23 14:00:00
#39A7FF,81,Ivan Basso,true,true,Mail,2023-11-24 00:00:00,2023-11-24 11:52:00,2023-11-24 11:50:00
#39A7FF,81,Ivan Basso,true,true,On a Call,2023-11-24 00:00:00,2023-11-24 09:31:00,2023-11-24 09:30:00
#39A7FF,81,Ivan Basso,true,true,On a Call,2023-11-27 00:00:00,2023-11-27 11:16:00,2023-11-27 11:15:00
#39A7FF,81,Ivan Basso,true,true,On a Call,2023-11-29 00:00:00,2023-11-29 11:00:00,2023-11-29 10:58:00
#39A7FF,81,Jens Voigt,true,true,After Call Work,2023-11-22 00:00:00,2023-11-22 10:09:00,2023-11-22 10:07:00
#39A7FF,81,Jens Voigt,true,true,After Call Work,2023-11-29 00:00:00,2023-11-29 13:33:00,2023-11-29 13:32:00
#39A7FF,81,Jens Voigt,true,true,Mail,2023-11-29 00:00:00,2023-11-29 09:30:00,2023-11-29 09:28:00
#39A7FF,81,Jens Voigt,true,true,On a Call,2023-11-27 00:00:00,2023-11-27 13:23:00,2023-11-27 13:21:00
#39A7FF,82,Ivan Basso,true,true,Mail,2023-11-24 00:00:00,2023-11-24 09:07:00,2023-11-24 09:05:00
#39A7FF,82,Ivan Basso,true,true,Mail,2023-11-24 00:00:00,2023-11-24 09:24:00,2023-11-24 09:22:00
#39A7FF,82,Ivan Basso,true,true,On a Call,2023-11-25 00:00:00,2023-11-25 16:57:00,2023-11-25 16:56:00
#39A7FF,82,Jens Voigt,true,true,After Call Work,2023-11-22 00:00:00,2023-11-22 11:23:00,2023-11-22 11:22:00
#39A7FF,82,Oscar Freire,false,false,Talk&Help Task,2023-11-27 00:00:00,2023-11-27 16:35:00,2023-11-27 16:33:00
#39A7FF,82,Oscar Freire,true,true,After Call Work,2023-11-27 00:00:00,2023-11-27 14:28:00,2023-11-27 14:26:00
#39A7FF,82,Oscar Freire,true,true,On a Call,2023-11-25 00:00:00,2023-11-25 12:31:00,2023-11-25 12:30:00
#39A7FF,82,Oscar Freire,true,true,On a Call,2023-11-27 00:00:00,2023-11-27 12:41:00,2023-11-27 12:40:00
#39A7FF,83,Ivan Basso,true,true,After Call Work,2023-11-27 00:00:00,2023-11-27 12:46:00,2023-11-27 12:45:00
#39A7FF,83,Ivan Basso,true,true,After Call Work,2023-11-29 00:00:00,2023-11-29 14:02:00,2023-11-29 14:00:00
#39A7FF,83,Ivan Basso,true,true,After Call Work,2023-11-30 00:00:00,2023-11-30 11:06:00,2023-11-30 11:05:00
#39A7FF,83,Ivan Basso,true,true,Mail,2023-11-29 00:00:00,2023-11-29 09:16:00,2023-11-29 09:15:00
#39A7FF,83,Ivan Basso,true,true,On a Call,2023-11-30 00:00:00,2023-11-30 10:48:00,2023-11-30 10:47:00
#39A7FF,83,Jens Voigt,false,false,Talk&Help Task,2023-11-29 00:00:00,2023-11-29 10:57:00,2023-11-29 10:56:00
#39A7FF,83,Jens Voigt,true,true,On a Call,2023-11-30 00:00:00,2023-11-30 14:07:00,2023-11-30 14:06:00
#39A7FF,83,Oscar Freire,true,true,On a Call,2023-11-23 00:00:00,2023-11-23 13:45:00,2023-11-23 13:43:00
#39A7FF,83,Oscar Freire,true,true,On a Call,2023-11-27 00:00:00,2023-11-27 12:44:00,2023-11-27 12:43:00
#39A7FF,84,Jens Voigt,true,true,After Call Work,2023-11-29 00:00:00,2023-11-29 11:13:00,2023-11-29 11:11:00
#39A7FF,84,Jens Voigt,true,true,On a Call,2023-11-29 00:00:00,2023-11-29 10:58:00,2023-11-29 10:57:00
#39A7FF,84,Oscar Freire,false,false,Mail,2023-11-27 00:00:00,2023-11-27 15:16:00,2023-11-27 15:15:00
#39A7FF,84,Oscar Freire,true,true,On a Call,2023-11-30 00:00:00,2023-11-30 18:21:00,2023-11-30 18:19:00
#39A7FF,85,Ivan Basso,true,true,Mail,2023-11-30 00:00:00,2023-11-30 16:46:00,2023-11-30 16:45:00
#39A7FF,85,Ivan Basso,true,true,On a Call,2023-11-25 00:00:00,2023-11-25 15:36:00,2023-11-25 15:35:00
#39A7FF,85,Ivan Basso,true,true,On a Call,2023-11-27 00:00:00,2023-11-27 17:16:00,2023-11-27 17:15:00
#39A7FF,85,Ivan Basso,true,true,On a Call,2023-11-29 00:00:00,2023-11-29 09:18:00,2023-11-29 09:16:00
#39A7FF,85,Jens Voigt,true,true,After Call Work,2023-11-28 00:00:00,2023-11-28 14:57:00,2023-11-28 14:56:00
#39A7FF,85,Jens Voigt,true,true,After Call Work,2023-11-30 00:00:00,2023-11-30 13:46:00,2023-11-30 13:45:00
#39A7FF,85,Oscar Freire,true,true,On a Call,2023-11-23 00:00:00,2023-11-23 16:49:00,2023-11-23 16:48:00
#39A7FF,85,Oscar Freire,true,true,On a Call,2023-11-27 00:00:00,2023-11-27 14:16:00,2023-11-27 14:15:00
#39A7FF,86,Ivan Basso,true,true,After Call Work,2023-11-29 00:00:00,2023-11-29 13:51:00,2023-11-29 13:50:00
#39A7FF,86,Jens Voigt,true,true,After Call Work,2023-11-23 00:00:00,2023-11-23 10:01:00,2023-11-23 10:00:00
#39A7FF,86,Oscar Freire,false,false,Mail,2023-11-27 00:00:00,2023-11-27 15:30:00,2023-11-27 15:28:00
#39A7FF,87,Ivan Basso,true,true,After Call Work,2023-11-28 00:00:00,2023-11-28 11:44:00,2023-11-28 11:43:00
#39A7FF,88,Ivan Basso,true,true,After Call Work,2023-11-22 00:00:00,2023-11-22 09:36:00,2023-11-22 09:35:00
#39A7FF,88,Ivan Basso,true,true,After Call Work,2023-11-28 00:00:00,2023-11-28 09:12:00,2023-11-28 09:10:00
#39A7FF,88,Ivan Basso,true,true,After Call Work,2023-11-29 00:00:00,2023-11-29 17:12:00,2023-11-29 17:11:00
#39A7FF,88,Ivan Basso,true,true,Mail,2023-11-22 00:00:00,2023-11-22 15:55:00,2023-11-22 15:53:00
#39A7FF,88,Jens Voigt,true,true,After Call Work,2023-11-30 00:00:00,2023-11-30 15:08:00,2023-11-30 15:07:00
#39A7FF,88,Jens Voigt,true,true,On a Call,2023-11-24 00:00:00,2023-11-24 11:09:00,2023-11-24 11:08:00
#39A7FF,88,Oscar Freire,true,true,On a Call,2023-11-27 00:00:00,2023-11-27 15:01:00,2023-11-27 15:00:00
#39A7FF,89,Ivan Basso,true,true,Mail,2023-11-27 00:00:00,2023-11-27 14:33:00,2023-11-27 14:31:00
#39A7FF,89,Jens Voigt,true,true,After Call Work,2023-11-22 00:00:00,2023-11-22 15:38:00,2023-11-22 15:36:00
#39A7FF,89,Jens Voigt,true,true,On a Call,2023-11-28 00:00:00,2023-11-28 11:30:00,2023-11-28 11:28:00
#39A7FF,89,Oscar Freire,true,true,After Call Work,2023-11-25 00:00:00,2023-11-25 14:16:00,2023-11-25 14:15:00
#39A7FF,89,Oscar Freire,true,true,On a Call,2023-11-27 00:00:00,2023-11-27 14:01:00,2023-11-27 14:00:00
#39A7FF,90,Ivan Basso,true,true,After Call Work,2023-11-25 00:00:00,2023-11-25 09:57:00,2023-11-25 09:56:00
#39A7FF,90,Ivan Basso,true,true,On a Call,2023-11-29 00:00:00,2023-11-29 10:31:00,2023-11-29 10:30:00
#39A7FF,90,Jens Voigt,true,true,After Call Work,2023-11-22 00:00:00,2023-11-22 11:31:00,2023-11-22 11:30:00
#39A7FF,90,Jens Voigt,true,true,After Call Work,2023-11-22 00:00:00,2023-11-22 15:05:00,2023-11-22 15:03:00
#39A7FF,90,Jens Voigt,true,true,After Call Work,2023-11-23 00:00:00,2023-11-23 11:18:00,2023-11-23 11:17:00
#39A7FF,90,Jens Voigt,true,true,After Call Work,2023-11-27 00:00:00,2023-11-27 11:46:00,2023-11-27 11:45:00
#39A7FF,90,Jens Voigt,true,true,Mail,2023-11-28 00:00:00,2023-11-28 14:15:00,2023-11-28 14:13:00
#39A7FF,90,Oscar Freire,true,true,On a Call,2023-11-25 00:00:00,2023-11-25 14:32:00,2023-11-25 14:31:00
#39A7FF,91,Ivan Basso,true,true,After Call Work,2023-11-27 00:00:00,2023-11-27 12:22:00,2023-11-27 12:21:00
#39A7FF,91,Jens Voigt,true,true,After Call Work,2023-11-30 00:00:00,2023-11-30 11:16:00,2023-11-30 11:15:00
#39A7FF,91,Jens Voigt,true,true,On a Call,2023-11-29 00:00:00,2023-11-29 10:16:00,2023-11-29 10:15:00
#39A7FF,92,Ivan Basso,true,true,After Call Work,2023-11-22 00:00:00,2023-11-22 16:00:00,2023-11-22 15:58:00
#39A7FF,92,Ivan Basso,true,true,After Call Work,2023-11-28 00:00:00,2023-11-28 16:47:00,2023-11-28 16:45:00
#39A7FF,92,Ivan Basso,true,true,After Call Work,2023-11-29 00:00:00,2023-11-29 16:32:00,2023-11-29 16:30:00
#39A7FF,92,Ivan Basso,true,true,Mail,2023-11-30 00:00:00,2023-11-30 17:00:00,2023-11-30 16:58:00
#39A7FF,92,Ivan Basso,true,true,On a Call,2023-11-27 00:00:00,2023-11-27 11:53:00,2023-11-27 11:51:00
#39A7FF,92,Oscar Freire,true,true,On a Call,2023-11-27 00:00:00,2023-11-27 19:01:00,2023-11-27 19:00:00
#39A7FF,93,Ivan Basso,true,true,Mail,2023-11-30 00:00:00,2023-11-30 12:00:00,2023-11-30 11:58:00
#39A7FF,93,Jens Voigt,true,true,After Call Work,2023-11-22 00:00:00,2023-11-22 13:16:00,2023-11-22 13:15:00
#39A7FF,93,Oscar Freire,true,true,On a Call,2023-11-23 00:00:00,2023-11-23 18:46:00,2023-11-23 18:45:00
#39A7FF,94,Ivan Basso,true,true,After Call Work,2023-11-24 00:00:00,2023-11-24 11:35:00,2023-11-24 11:33:00
#39A7FF,94,Ivan Basso,true,true,After Call Work,2023-11-27 00:00:00,2023-11-27 13:39:00,2023-11-27 13:37:00
#39A7FF,94,Ivan Basso,true,true,Mail,2023-11-29 00:00:00,2023-11-29 13:47:00,2023-11-29 13:46:00
#39A7FF,94,Jens Voigt,true,true,After Call Work,2023-11-29 00:00:00,2023-11-29 09:13:00,2023-11-29 09:11:00
#39A7FF,94,Jens Voigt,true,true,On a Call,2023-11-27 00:00:00,2023-11-27 13:37:00,2023-11-27 13:35:00
#39A7FF,94,Oscar Freire,true,true,On a Call,2023-11-24 00:00:00,2023-11-24 16:15:00,2023-11-24 16:13:00
#39A7FF,95,Ivan Basso,true,true,Mail,2023-11-30 00:00:00,2023-11-30 10:01:00,2023-11-30 10:00:00
#39A7FF,95,Ivan Basso,true,true,On a Call,2023-11-27 00:00:00,2023-11-27 10:20:00,2023-11-27 10:19:00
#39A7FF,95,Oscar Freire,false,false,Mail,2023-11-27 00:00:00,2023-11-27 15:15:00,2023-11-27 15:13:00
#39A7FF,95,Oscar Freire,false,false,Mail,2023-11-30 00:00:00,2023-11-30 14:29:00,2023-11-30 14:27:00
#39A7FF,95,Oscar Freire,true,true,After Call Work,2023-11-30 00:00:00,2023-11-30 15:27:00,2023-11-30 15:26:00
#39A7FF,96,Ivan Basso,true,true,After Call Work,2023-11-25 00:00:00,2023-11-25 14:08:00,2023-11-25 14:06:00
#39A7FF,96,Ivan Basso,true,true,Mail,2023-11-27 00:00:00,2023-11-27 10:00:00,2023-11-27 09:58:00
#39A7FF,96,Ivan Basso,true,true,Mail,2023-11-29 00:00:00,2023-11-29 10:58:00,2023-11-29 10:57:00
#39A7FF,96,Ivan Basso,true,true,On a Call,2023-11-29 00:00:00,2023-11-29 11:28:00,2023-11-29 11:26:00
#39A7FF,96,Jens Voigt,false,false,Talk&Help Task,2023-11-22 00:00:00,2023-11-22 14:34:00,2023-11-22 14:32:00
#39A7FF,96,Jens Voigt,true,true,After Call Work,2023-11-24 00:00:00,2023-11-24 10:13:00,2023-11-24 10:11:00
#39A7FF,96,Jens Voigt,true,true,After Call Work,2023-11-30 00:00:00,2023-11-30 13:32:00,2023-11-30 13:31:00
#39A7FF,96,Jens Voigt,true,true,On a Call,2023-11-22 00:00:00,2023-11-22 15:16:00,2023-11-22 15:15:00
#39A7FF,96,Oscar Freire,true,true,On a Call,2023-11-23 00:00:00,2023-11-23 17:34:00,2023-11-23 17:32:00
#39A7FF,96,Oscar Freire,true,true,On a Call,2023-11-25 00:00:00,2023-11-25 15:16:00,2023-11-25 15:15:00
#39A7FF,97,Ivan Basso,true,true,After Call Work,2023-11-22 00:00:00,2023-11-22 17:01:00,2023-11-22 17:00:00
#39A7FF,97,Ivan Basso,true,true,After Call Work,2023-11-24 00:00:00,2023-11-24 12:07:00,2023-11-24 12:05:00
#39A7FF,97,Ivan Basso,true,true,On a Call,2023-11-24 00:00:00,2023-11-24 09:18:00,2023-11-24 09:16:00
#39A7FF,97,Jens Voigt,true,true,After Call Work,2023-11-23 00:00:00,2023-11-23 10:12:00,2023-11-23 10:10:00
#39A7FF,97,Jens Voigt,true,true,On a Call,2023-11-30 00:00:00,2023-11-30 10:15:00,2023-11-30 10:13:00
#39A7FF,97,Oscar Freire,false,false,Mail,2023-11-24 00:00:00,2023-11-24 14:47:00,2023-11-24 14:46:00
#39A7FF,98,Ivan Basso,true,true,After Call Work,2023-11-30 00:00:00,2023-11-30 11:39:00,2023-11-30 11:37:00
#39A7FF,98,Oscar Freire,false,false,Mail,2023-11-24 00:00:00,2023-11-24 15:01:00,2023-11-24 15:00:00
#39A7FF,98,Oscar Freire,true,true,On a Call,2023-11-27 00:00:00,2023-11-27 13:46:00,2023-11-27 13:45:00
#39A7FF,99,Ivan Basso,true,true,After Call Work,2023-11-30 00:00:00,2023-11-30 09:14:00,2023-11-30 09:12:00
#39A7FF,99,Ivan Basso,true,true,Mail,2023-11-25 00:00:00,2023-11-25 17:00:00,2023-11-25 16:58:00
#39A7FF,99,Ivan Basso,true,true,Mail,2023-11-28 00:00:00,2023-11-28 14:15:00,2023-11-28 14:13:00
#39A7FF,99,Jens Voigt,true,true,On a Call,2023-11-22 00:00:00,2023-11-22 13:45:00,2023-11-22 13:43:00
#39A7FF,99,Jens Voigt,true,true,On a Call,2023-11-30 00:00:00,2023-11-30 14:18:00,2023-11-30 14:16:00
#39A7FF,99,Oscar Freire,true,true,On a Call,2023-11-25 00:00:00,2023-11-25 16:49:00,2023-11-25 16:48:00
#39A7FF,99,Oscar Freire,true,true,On a Call,2023-11-30 00:00:00,2023-11-30 15:02:00,2023-11-30 15:01:00
#39A7FF,100,Ivan Basso,true,true,On a Call,2023-11-24 00:00:00,2023-11-24 14:36:00,2023-11-24 14:35:00
#39A7FF,100,Jens Voigt,true,true,Mail,2023-11-30 00:00:00,2023-11-30 14:46:00,2023-11-30 14:45:00
#39A7FF,100,Jens Voigt,true,true,On a Call,2023-11-29 00:00:00,2023-11-29 13:32:00,2023-11-29 13:30:00
#39A7FF,100,Jens Voigt,true,true,On a Call,2023-11-29 00:00:00,2023-11-29 14:16:00,2023-11-29 14:15:00
#39A7FF,100,Oscar Freire,true,true,On a Call,2023-11-25 00:00:00,2023-11-25 12:16:00,2023-11-25 12:15:00
#39A7FF,101,Ivan Basso,true,true,After Call Work,2023-11-28 00:00:00,2023-11-28 13:58:00,2023-11-28 13:56:00
#39A7FF,101,Ivan Basso,true,true,After Call Work,2023-11-28 00:00:00,2023-11-28 15:32:00,2023-11-28 15:30:00
#39A7FF,101,Ivan Basso,true,true,On a Call,2023-11-29 00:00:00,2023-11-29 14:21:00,2023-11-29 14:19:00
#39A7FF,101,Jens Voigt,true,true,After Call Work,2023-11-28 00:00:00,2023-11-28 14:47:00,2023-11-28 14:45:00
#39A7FF,101,Jens Voigt,true,true,Mail,2023-11-30 00:00:00,2023-11-30 14:45:00,2023-11-30 14:43:00
#39A7FF,102,Ivan Basso,true,true,After Call Work,2023-11-24 00:00:00,2023-11-24 09:05:00,2023-11-24 09:03:00
#39A7FF,102,Ivan Basso,true,true,After Call Work,2023-11-28 00:00:00,2023-11-28 12:15:00,2023-11-28 12:13:00
#39A7FF,102,Ivan Basso,true,true,After Call Work,2023-11-29 00:00:00,2023-11-29 15:26:00,2023-11-29 15:24:00
#39A7FF,102,Jens Voigt,true,true,On a Call,2023-11-23 00:00:00,2023-11-23 14:56:00,2023-11-23 14:54:00
#39A7FF,102,Oscar Freire,true,true,On a Call,2023-11-27 00:00:00,2023-11-27 17:45:00,2023-11-27 17:43:00
#39A7FF,103,Ivan Basso,true,true,Mail,2023-11-22 00:00:00,2023-11-22 10:18:00,2023-11-22 10:17:00
#39A7FF,103,Jens Voigt,true,true,On a Call,2023-11-27 00:00:00,2023-11-27 14:01:00,2023-11-27 14:00:00
#39A7FF,103,Jens Voigt,true,true,On a Call,2023-11-30 00:00:00,2023-11-30 11:15:00,2023-11-30 11:13:00
#39A7FF,103,Oscar Freire,true,true,On a Call,2023-11-23 00:00:00,2023-11-23 18:31:00,2023-11-23 18:30:00
#39A7FF,103,Oscar Freire,true,true,On a Call,2023-11-24 00:00:00,2023-11-24 21:04:00,2023-11-24 21:03:00
#39A7FF,103,Oscar Freire,true,true,On a Call,2023-11-27 00:00:00,2023-11-27 18:44:00,2023-11-27 18:42:00
#39A7FF,104,Ivan Basso,true,true,After Call Work,2023-11-29 00:00:00,2023-11-29 12:56:00,2023-11-29 12:54:00
#39A7FF,104,Ivan Basso,true,true,On a Call,2023-11-27 00:00:00,2023-11-27 09:16:00,2023-11-27 09:15:00
#39A7FF,104,Jens Voigt,true,true,After Call Work,2023-11-22 00:00:00,2023-11-22 10:05:00,2023-11-22 10:03:00
#39A7FF,104,Oscar Freire,true,true,On a Call,2023-11-24 00:00:00,2023-11-24 20:45:00,2023-11-24 20:43:00
#39A7FF,105,Ivan Basso,true,true,Mail,2023-11-27 00:00:00,2023-11-27 09:31:00,2023-11-27 09:30:00
#39A7FF,105,Ivan Basso,true,true,Mail,2023-11-29 00:00:00,2023-11-29 12:16:00,2023-11-29 12:15:00
#39A7FF,105,Ivan Basso,true,true,Mail,2023-11-30 00:00:00,2023-11-30 11:30:00,2023-11-30 11:28:00
#39A7FF,105,Jens Voigt,true,true,On a Call,2023-11-29 00:00:00,2023-11-29 09:11:00,2023-11-29 09:09:00
#39A7FF,105,Jens Voigt,true,true,On a Call,2023-11-29 00:00:00,2023-11-29 13:19:00,2023-11-29 13:17:00
#39A7FF,106,Ivan Basso,true,true,After Call Work,2023-11-28 00:00:00,2023-11-28 12:57:00,2023-11-28 12:55:00
#39A7FF,106,Ivan Basso,true,true,Mail,2023-11-27 00:00:00,2023-11-27 17:18:00,2023-11-27 17:16:00
#39A7FF,106,Ivan Basso,true,true,On a Call,2023-11-24 00:00:00,2023-11-24 10:00:00,2023-11-24 09:58:00
#39A7FF,106,Jens Voigt,true,true,After Call Work,2023-11-22 00:00:00,2023-11-22 11:19:00,2023-11-22 11:17:00
#39A7FF,107,Ivan Basso,true,true,After Call Work,2023-11-27 00:00:00,2023-11-27 09:58:00,2023-11-27 09:56:00
#39A7FF,107,Ivan Basso,true,true,Mail,2023-11-27 00:00:00,2023-11-27 14:45:00,2023-11-27 14:43:00
#39A7FF,107,Ivan Basso,true,true,Mail,2023-11-29 00:00:00,2023-11-29 14:15:00,2023-11-29 14:13:00
#39A7FF,107,Jens Voigt,true,true,Mail,2023-11-29 00:00:00,2023-11-29 14:01:00,2023-11-29 14:00:00
#39A7FF,107,Jens Voigt,true,true,On a Call,2023-11-28 00:00:00,2023-11-28 11:26:00,2023-11-28 11:24:00
#39A7FF,108,Ivan Basso,true,true,On a Call,2023-11-27 00:00:00,2023-11-27 12:02:00,2023-11-27 12:00:00
#39A7FF,108,Ivan Basso,true,true,On a Call,2023-11-27 00:00:00,2023-11-27 15:25:00,2023-11-27 15:23:00
#39A7FF,108,Oscar Freire,false,false,Mail,2023-11-24 00:00:00,2023-11-24 14:30:00,2023-11-24 14:28:00
#39A7FF,108,Oscar Freire,false,false,Mail,2023-11-27 00:00:00,2023-11-27 14:30:00,2023-11-27 14:28:00
#39A7FF,109,Ivan Basso,true,true,After Call Work,2023-11-30 00:00:00,2023-11-30 16:31:00,2023-11-30 16:30:00
#39A7FF,109,Ivan Basso,true,true,Mail,2023-11-30 00:00:00,2023-11-30 14:31:00,2023-11-30 14:30:00
#39A7FF,109,Jens Voigt,true,true,On a Call,2023-11-22 00:00:00,2023-11-22 14:16:00,2023-11-22 14:15:00
#39A7FF,109,Jens Voigt,true,true,On a Call,2023-11-27 00:00:00,2023-11-27 13:29:00,2023-11-27 13:27:00
#39A7FF,109,Jens Voigt,true,true,On a Call,2023-11-29 00:00:00,2023-11-29 11:01:00,2023-11-29 11:00:00
#39A7FF,109,Oscar Freire,true,true,On a Call,2023-11-23 00:00:00,2023-11-23 17:08:00,2023-11-23 17:06:00
